dataset_no,dataset_name,algo,run,sol_idx,n_sol_in_front,f1_complexity,f2_train_error,accuracy,is_sparsest,is_best_acc,n_hidden,n_live,n_dead,n_sink,n_source,dead_frac,sink_frac,source_frac,out0_indeg,out1_indeg,out0_disc,out1_disc,any_out_disc,n_out_disc,bias_only_neurons,bias_only_frac,real_reach_out0,real_reach_out1,any_out_unreachable_real,f1_check_err,csv_path
1,Statlog Australian,MOEACKF,14,0,6,0.001470588235,0.4275362319,0.5724637681,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.941175948623087e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run14_front.csv
1,Statlog Australian,MOEACKF,14,1,6,0.0,0.4420289855,0.5579710145,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run14_front.csv
1,Statlog Australian,MOEACKF,14,2,6,0.002941176471,0.3079710145,0.6920289855,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run14_front.csv
1,Statlog Australian,MOEACKF,14,3,6,0.004411764706,0.3043478261,0.6956521739,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,1.1764721141727108e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run14_front.csv
1,Statlog Australian,MOEACKF,14,4,6,0.005882352941,0.143115942,0.856884058,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run14_front.csv
1,Statlog Australian,MOEACKF,14,5,6,0.007352941176,0.1413043478,0.8586956522,False,True,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,1,0.025,False,True,True,4.705879783073463e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run14_front.csv
1,Statlog Australian,MOEACKF,15,0,5,0.001470588235,0.4257246377,0.5742753623,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.941175948623087e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run15_front.csv
1,Statlog Australian,MOEACKF,15,1,5,0.005882352941,0.143115942,0.856884058,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run15_front.csv
1,Statlog Australian,MOEACKF,15,2,5,0.002941176471,0.2989130435,0.7010869565,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run15_front.csv
1,Statlog Australian,MOEACKF,15,3,5,0.01029411765,0.1413043478,0.8586956522,False,True,40,2,35,3,0,0.875,0.075,0.0,1,1,False,False,False,0,1,0.025,False,True,True,2.941176815984825e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run15_front.csv
1,Statlog Australian,MOEACKF,15,4,5,0.0,0.4365942029,0.5634057970999999,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run15_front.csv
1,Statlog Australian,MOEACKF,16,0,5,0.001470588235,0.4148550725,0.5851449275,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.941175948623087e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run16_front.csv
1,Statlog Australian,MOEACKF,16,1,5,0.007352941176,0.1394927536,0.8605072464,False,True,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,2,0.05,False,True,True,4.705879783073463e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run16_front.csv
1,Statlog Australian,MOEACKF,16,2,5,0.002941176471,0.3025362319,0.6974637681,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run16_front.csv
1,Statlog Australian,MOEACKF,16,3,5,0.005882352941,0.143115942,0.856884058,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run16_front.csv
1,Statlog Australian,MOEACKF,16,4,5,0.0,0.4347826087,0.5652173913,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run16_front.csv
1,Statlog Australian,MOEACKF,17,0,6,0.001470588235,0.4221014493,0.5778985507000001,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.941175948623087e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run17_front.csv
1,Statlog Australian,MOEACKF,17,1,6,0.007352941176,0.1413043478,0.8586956522,False,False,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,1,0.025,False,True,True,4.705879783073463e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run17_front.csv
1,Statlog Australian,MOEACKF,17,2,6,0.002941176471,0.2952898551,0.7047101449,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run17_front.csv
1,Statlog Australian,MOEACKF,17,3,6,0.0,0.4347826087,0.5652173913,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run17_front.csv
1,Statlog Australian,MOEACKF,17,4,6,0.008823529412,0.1394927536,0.8605072464,False,True,40,2,36,2,0,0.9,0.05,0.0,1,1,False,False,False,0,1,0.025,False,True,True,2.3529442283454216e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run17_front.csv
1,Statlog Australian,MOEACKF,17,5,6,0.005882352941,0.143115942,0.856884058,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run17_front.csv
1,Statlog Australian,MOEACKF,18,0,5,0.001470588235,0.4112318841,0.5887681159,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.941175948623087e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run18_front.csv
1,Statlog Australian,MOEACKF,18,1,5,0.002941176471,0.2952898551,0.7047101449,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run18_front.csv
1,Statlog Australian,MOEACKF,18,2,5,0.005882352941,0.1394927536,0.8605072464,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run18_front.csv
1,Statlog Australian,MOEACKF,18,3,5,0.01176470588,0.1376811594,0.8623188406,False,True,40,2,35,3,0,0.875,0.075,0.0,1,1,False,False,False,0,2,0.05,False,True,True,2.3529407588984697e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run18_front.csv
1,Statlog Australian,MOEACKF,18,4,5,0.0,0.4166666667,0.5833333332999999,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run18_front.csv
1,Statlog Australian,MOEACKF,19,0,6,0.001470588235,0.4239130435,0.5760869565,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.941175948623087e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run19_front.csv
1,Statlog Australian,MOEACKF,19,1,6,0.002941176471,0.3007246377,0.6992753623,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run19_front.csv
1,Statlog Australian,MOEACKF,19,2,6,0.01029411765,0.1394927536,0.8605072464,False,False,40,2,35,3,0,0.875,0.075,0.0,1,1,False,False,False,0,1,0.025,False,True,True,2.941176815984825e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run19_front.csv
1,Statlog Australian,MOEACKF,19,3,6,0.0,0.4347826087,0.5652173913,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run19_front.csv
1,Statlog Australian,MOEACKF,19,4,6,0.005882352941,0.143115942,0.856884058,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run19_front.csv
1,Statlog Australian,MOEACKF,19,5,6,0.01176470588,0.1376811594,0.8623188406,False,True,40,2,34,4,0,0.85,0.1,0.0,1,1,False,False,False,0,1,0.025,False,True,True,2.3529407588984697e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run19_front.csv
1,Statlog Australian,MOEACKF,20,0,5,0.02058823529,0.1394927536,0.8605072464,False,True,40,2,30,8,0,0.75,0.2,0.0,1,1,False,False,False,0,1,0.025,False,True,True,4.11764719543406e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run20_front.csv
1,Statlog Australian,MOEACKF,20,1,5,0.0,0.4094202899,0.5905797101,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run20_front.csv
1,Statlog Australian,MOEACKF,20,2,5,0.004411764706,0.3079710145,0.6920289855,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,1.1764721141727108e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run20_front.csv
1,Statlog Australian,MOEACKF,20,3,5,0.002941176471,0.3152173913,0.6847826087,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run20_front.csv
1,Statlog Australian,MOEACKF,20,4,5,0.005882352941,0.1413043478,0.8586956522,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run20_front.csv
1,Statlog Australian,MOEACKF,21,0,7,0.001470588235,0.4311594203,0.5688405797,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.941175948623087e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run21_front.csv
1,Statlog Australian,MOEACKF,21,1,7,0.002941176471,0.3079710145,0.6920289855,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run21_front.csv
1,Statlog Australian,MOEACKF,21,2,7,0.005882352941,0.143115942,0.856884058,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run21_front.csv
1,Statlog Australian,MOEACKF,21,3,7,0.0,0.4329710145,0.5670289855,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run21_front.csv
1,Statlog Australian,MOEACKF,21,4,7,0.01617647059,0.1394927536,0.8605072464,False,True,40,2,32,6,0,0.8,0.15,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647029670886383e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run21_front.csv
1,Statlog Australian,MOEACKF,21,5,7,0.004411764706,0.3043478261,0.6956521739,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,1.1764721141727108e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run21_front.csv
1,Statlog Australian,MOEACKF,21,6,7,0.01029411765,0.1413043478,0.8586956522,False,False,40,2,35,3,0,0.875,0.075,0.0,1,1,False,False,False,0,1,0.025,False,True,True,2.941176815984825e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run21_front.csv
1,Statlog Australian,MOEACKF,22,0,6,0.0,0.4112318841,0.5887681159,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run22_front.csv
1,Statlog Australian,MOEACKF,22,1,6,0.01617647059,0.1394927536,0.8605072464,False,True,40,2,31,7,0,0.775,0.175,0.0,1,1,False,False,False,0,3,0.075,False,True,True,1.7647029670886383e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run22_front.csv
1,Statlog Australian,MOEACKF,22,2,6,0.004411764706,0.3061594203,0.6938405797,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,1.1764721141727108e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run22_front.csv
1,Statlog Australian,MOEACKF,22,3,6,0.005882352941,0.1449275362,0.8550724638,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run22_front.csv
1,Statlog Australian,MOEACKF,22,4,6,0.002941176471,0.3097826087,0.6902173913,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run22_front.csv
1,Statlog Australian,MOEACKF,22,5,6,0.007352941176,0.1413043478,0.8586956522,False,False,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,2,0.05,False,True,True,4.705879783073463e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run22_front.csv
1,Statlog Australian,MOEACKF,23,0,6,0.001470588235,0.4257246377,0.5742753623,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.941175948623087e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run23_front.csv
1,Statlog Australian,MOEACKF,23,1,6,0.002941176471,0.3079710145,0.6920289855,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run23_front.csv
1,Statlog Australian,MOEACKF,23,2,6,0.004411764706,0.2971014493,0.7028985507000001,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,1.1764721141727108e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run23_front.csv
1,Statlog Australian,MOEACKF,23,3,6,0.0,0.4293478261,0.5706521739,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run23_front.csv
1,Statlog Australian,MOEACKF,23,4,6,0.01323529412,0.1394927536,0.8605072464,False,True,40,2,33,5,0,0.825,0.125,0.0,1,1,False,False,False,0,1,0.025,False,True,True,2.3529407588984697e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run23_front.csv
1,Statlog Australian,MOEACKF,23,5,6,0.005882352941,0.1413043478,0.8586956522,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run23_front.csv
1,Statlog Australian,MOEACKF,24,0,7,0.001470588235,0.4311594203,0.5688405797,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.941175948623087e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run24_front.csv
1,Statlog Australian,MOEACKF,24,1,7,0.0,0.4329710145,0.5670289855,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run24_front.csv
1,Statlog Australian,MOEACKF,24,2,7,0.004411764706,0.3025362319,0.6974637681,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,1.1764721141727108e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run24_front.csv
1,Statlog Australian,MOEACKF,24,3,7,0.002941176471,0.3043478261,0.6956521739,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run24_front.csv
1,Statlog Australian,MOEACKF,24,4,7,0.01323529412,0.1394927536,0.8605072464,False,False,40,2,34,3,1,0.85,0.075,0.025,2,1,False,False,False,0,0,0.0,True,True,False,2.3529407588984697e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run24_front.csv
1,Statlog Australian,MOEACKF,24,5,7,0.01470588235,0.1358695652,0.8641304348000001,False,True,40,2,33,4,1,0.825,0.1,0.025,2,1,False,False,False,0,1,0.025,False,True,True,2.941176815984825e-12,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run24_front.csv
1,Statlog Australian,MOEACKF,24,6,7,0.005882352941,0.1413043478,0.8586956522,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run24_front.csv
1,Statlog Australian,MOEACKF,25,0,6,0.001470588235,0.4148550725,0.5851449275,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.941175948623087e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run25_front.csv
1,Statlog Australian,MOEACKF,25,1,6,0.002941176471,0.3043478261,0.6956521739,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run25_front.csv
1,Statlog Australian,MOEACKF,25,2,6,0.004411764706,0.3025362319,0.6974637681,False,False,40,1,38,1,0,0.95,0.025,0.0,0,1,True,False,True,1,0,0.0,False,True,True,1.1764721141727108e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run25_front.csv
1,Statlog Australian,MOEACKF,25,3,6,0.005882352941,0.143115942,0.856884058,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run25_front.csv
1,Statlog Australian,MOEACKF,25,4,6,0.008823529412,0.1413043478,0.8586956522,False,True,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,0,0.0,True,True,False,2.3529442283454216e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run25_front.csv
1,Statlog Australian,MOEACKF,25,5,6,0.0,0.4420289855,0.5579710145,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run25_front.csv
1,Statlog Australian,MOEACKF,26,0,4,0.001470588235,0.4329710145,0.5670289855,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.941175948623087e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run26_front.csv
1,Statlog Australian,MOEACKF,26,1,4,0.005882352941,0.1413043478,0.8586956522,False,True,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run26_front.csv
1,Statlog Australian,MOEACKF,26,2,4,0.0,0.4365942029,0.5634057970999999,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run26_front.csv
1,Statlog Australian,MOEACKF,26,3,4,0.002941176471,0.3061594203,0.6938405797,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run26_front.csv
1,Statlog Australian,MOEACKF,27,0,7,0.001470588235,0.4166666667,0.5833333332999999,False,False,40,0,39,1,0,0.975,0.025,0.0,0,0,True,True,True,2,0,0.0,False,False,True,2.941175948623087e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run27_front.csv
1,Statlog Australian,MOEACKF,27,1,7,0.002941176471,0.2989130435,0.7010869565,False,False,40,1,39,0,0,0.975,0.0,0.0,0,1,True,False,True,1,0,0.0,False,True,True,4.117648062795798e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run27_front.csv
1,Statlog Australian,MOEACKF,27,2,7,0.005882352941,0.1449275362,0.8550724638,False,False,40,2,38,0,0,0.95,0.0,0.0,1,1,False,False,False,0,1,0.025,False,True,True,1.7647081712590662e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run27_front.csv
1,Statlog Australian,MOEACKF,27,3,7,0.0,0.4365942029,0.5634057970999999,True,False,40,0,40,0,0,1.0,0.0,0.0,0,0,True,True,True,2,0,0.0,False,False,True,0.0,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run27_front.csv
1,Statlog Australian,MOEACKF,27,4,7,0.007352941176,0.143115942,0.856884058,False,False,40,2,37,1,0,0.925,0.025,0.0,1,1,False,False,False,0,1,0.025,False,True,True,4.705879783073463e-13,/home/nez/Desktop/tesis-snn/platemo-cpp/results/ds1_moeackf/fronts/MOEACKF_ds1_nh40_run27_front.csv
